"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,0.8571,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,0.995421,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,1.074691,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,1.134687,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,0.953562,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,0.791766,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.73416,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.847673,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.759301,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.679302,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.718546,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.694155,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.748391,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.772857,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.75792,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.725111,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.823655,,
"NLD","Netherlands","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.918527,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1993","1993","EUR","Euro","0","units",,,0.172945,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1994","1994","EUR","Euro","0","units",,,0.236518,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1995","1995","EUR","Euro","0","units",,,0.30457,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1996","1996","EUR","Euro","0","units",,,0.370568,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1997","1997","EUR","Euro","0","units",,,0.401264,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1998","1998","EUR","Euro","0","units",,,0.429585,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","1999","1999","EUR","Euro","0","units",,,0.443908,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2000","2000","EUR","Euro","0","units",,,0.455057,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2001","2001","EUR","Euro","0","units",,,0.476445,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2002","2002","EUR","Euro","0","units",,,0.477395,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2003","2003","EUR","Euro","0","units",,,0.479968,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2004","2004","EUR","Euro","0","units",,,0.485845,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","units",,,0.50198,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","units",,,0.520222,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","units",,,0.554946,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","units",,,0.548811,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","units",,,0.524592,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","units",,,0.523573,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","units",,,0.524162,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","units",,,0.525177,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","units",,,0.531007,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","units",,,0.53966,,
"EST","Estonia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","units",,,0.538352,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1970","1970","NZD","New Zealand Dollar","0","units",,,0.531834,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1971","1971","NZD","New Zealand Dollar","0","units",,,0.582123,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1972","1972","NZD","New Zealand Dollar","0","units",,,0.593916,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1973","1973","NZD","New Zealand Dollar","0","units",,,0.596913,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1974","1974","NZD","New Zealand Dollar","0","units",,,0.590407,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1975","1975","NZD","New Zealand Dollar","0","units",,,0.627804,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1976","1976","NZD","New Zealand Dollar","0","units",,,0.708512,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1977","1977","NZD","New Zealand Dollar","0","units",,,0.770418,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1978","1978","NZD","New Zealand Dollar","0","units",,,0.798424,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1979","1979","NZD","New Zealand Dollar","0","units",,,0.85896,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1980","1980","NZD","New Zealand Dollar","0","units",,,0.918509,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1981","1981","NZD","New Zealand Dollar","0","units",,,0.972636,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1982","1982","NZD","New Zealand Dollar","0","units",,,1.067448,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1983","1983","NZD","New Zealand Dollar","0","units",,,1.081091,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1984","1984","NZD","New Zealand Dollar","0","units",,,1.137473,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1985","1985","NZD","New Zealand Dollar","0","units",,,1.281033,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1986","1986","NZD","New Zealand Dollar","0","units",,,1.404929,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1987","1987","NZD","New Zealand Dollar","0","units",,,1.51189,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1988","1988","NZD","New Zealand Dollar","0","units",,,1.534866,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1989","1989","NZD","New Zealand Dollar","0","units",,,1.546838,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1990","1990","NZD","New Zealand Dollar","0","units",,,1.564269,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1991","1991","NZD","New Zealand Dollar","0","units",,,1.55018,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1992","1992","NZD","New Zealand Dollar","0","units",,,1.533383,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1993","1993","NZD","New Zealand Dollar","0","units",,,1.503418,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","NZD","New Zealand Dollar","0","units",,,1.485874,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","NZD","New Zealand Dollar","0","units",,,1.488505,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","NZD","New Zealand Dollar","0","units",,,1.483167,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","NZD","New Zealand Dollar","0","units",,,1.477372,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","NZD","New Zealand Dollar","0","units",,,1.488204,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","NZD","New Zealand Dollar","0","units",,,1.478,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","NZD","New Zealand Dollar","0","units",,,1.507264,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","NZD","New Zealand Dollar","0","units",,,1.511804,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2002","2002","NZD","New Zealand Dollar","0","units",,,1.557526,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2003","2003","NZD","New Zealand Dollar","0","units",,,1.582587,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2004","2004","NZD","New Zealand Dollar","0","units",,,1.565149,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","NZD","New Zealand Dollar","0","units",,,1.598628,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","NZD","New Zealand Dollar","0","units",,,1.591004,,
"NZL","New Zealand","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","NZD","New Zealand Dollar","0","units",,,1.575075,,
